cell_id,pseudotime,cluster_annotation
3716,25.4881290187067,regulatory T
3720,21.5918143150681,central memory T
3721,20.9112189265955,central memory T
3722,17.4839293890628,cytotoxic T lymphocytes
3727,23.614852960981,regulatory T
3736,28.4867454920535,proliferative CD4 T
3740,23.2400556072431,regulatory T
3747,25.1135649337505,regulatory T
3754,24.2496664350383,regulatory T
3755,17.7327586179214,cytotoxic T lymphocytes
3757,30.506037207967,tissue-resident memory T
3770,25.8628025511971,regulatory T
3780,28.0300120879607,regulatory T
3786,22.2227324195694,central memory T
3794,24.3644341853154,regulatory T
3795,28.6672731951386,proliferative CD4 T
3800,26.9873416866181,proliferative CD4 T
3806,24.7390348676995,regulatory T
3813,24.7390348676995,regulatory T
3814,25.0254951291545,regulatory T
3820,25.1135649337505,regulatory T
3822,24.3564883022052,regulatory T
3843,24.3644341853154,regulatory T
3846,21.6676722032909,central memory T
3848,20.0500590679508,cytotoxic T lymphocytes
3851,27.3621762442169,proliferative CD4 T
3854,27.9042099170794,proliferative CD4 T
3855,24.6244081967659,regulatory T
3856,24.3829205612728,regulatory T
3861,21.0516039627723,central memory T
3862,31.774044390929,tissue-resident memory T
3873,23.3464398835683,regulatory T
3886,22.6916996649765,regulatory T
3887,27.7370157479859,proliferative CD4 T
3888,24.3644341853154,regulatory T
3890,23.9896790359683,regulatory T
3896,20.2195916061322,cytotoxic T lymphocytes
3900,25.1135649337505,regulatory T
3908,23.4455211083394,regulatory T
3911,24.7390348676995,regulatory T
3928,23.8981070819768,regulatory T
3931,19.1453736821042,cytotoxic T lymphocytes
3933,27.3206926372412,proliferative CD4 T
3935,23.9896790359683,regulatory T
3939,31.4320909335487,tissue-resident memory T
3944,24.7060807682348,naïve T
3946,24.1812922518497,regulatory T
3955,30.1394279156205,proliferative CD4 T
3960,24.7390348676995,regulatory T
3965,23.7270638990488,regulatory T
3971,25.4023319704017,regulatory T
3973,25.5640872256897,regulatory T
3975,29.490842202709,tissue-resident memory T
3976,23.8505816518297,regulatory T
3978,24.4926051762597,regulatory T
3979,25.1135649337505,regulatory T
3989,22.1268382393819,regulatory T
3999,18.3990211994761,cytotoxic T lymphocytes
4000,23.857223283928,regulatory T
4022,28.4867454920535,proliferative CD4 T
4029,24.3644341853154,regulatory T
4035,24.7390348676995,regulatory T
4038,23.614852960981,regulatory T
4042,25.4881290187067,regulatory T
4044,23.3223096661283,regulatory T
4049,24.6953806293822,regulatory T
4052,19.2939647573133,central memory T
4054,23.9180856649453,regulatory T
4064,18.5075124249427,cytotoxic T lymphocytes
4066,24.7390348676995,regulatory T
4068,25.1135649337505,regulatory T
4070,24.7390348676995,regulatory T
4086,30.7301235306839,tissue-resident memory T
4087,25.5110118877052,regulatory T
4096,24.0746309776725,central memory T
4098,25.1135649337505,regulatory T
4099,24.3644341853154,regulatory T
4114,24.4919962011288,regulatory T
4117,21.1457612408735,cytotoxic T lymphocytes
4124,23.9896790359683,regulatory T
4128,24.5147952712283,regulatory T
4138,18.6750480348736,cytotoxic T lymphocytes
4139,24.8723222521736,regulatory T
4149,23.9896790359683,regulatory T
4156,28.4867454920535,proliferative CD4 T
4157,24.7390348676995,regulatory T
4159,24.5986237746213,regulatory T
4160,23.6111755569013,central memory T
4181,23.1336711864321,central memory T
4183,23.6641664761441,regulatory T
4186,36.2346487593598,proliferative CD4 T
4192,14.7426240773151,central memory T
4205,23.4612618796603,regulatory T
4207,21.1499225185962,central memory T
4212,17.7181681742143,cytotoxic T lymphocytes
4228,24.3644341853154,regulatory T
4243,30.6877456020892,tissue-resident memory T
4245,24.5734309728591,regulatory T
4250,31.2050406822771,tissue-resident memory T
4253,24.9083405564351,regulatory T
4254,24.7854386630505,regulatory T
4255,19.5652028399657,cytotoxic T lymphocytes
4257,24.7390348676995,regulatory T
4258,19.5490225001863,cytotoxic T lymphocytes
4260,16.4932057387578,central memory T
4262,23.614852960981,regulatory T
4263,24.2199762973239,regulatory T
4265,24.3644341853154,regulatory T
4266,28.0926825499976,proliferative CD4 T
4267,24.3644341853154,regulatory T
4268,22.0833625364305,central memory T
4272,25.5701096157497,regulatory T
4273,25.5973205627621,intermediate T
4286,38.6882509355178,tissue-resident memory T
4288,24.3644341853154,regulatory T
4296,28.7735942152944,proliferative CD4 T
4298,25.0652404858522,intermediate T
4300,22.1455107269989,cytotoxic T lymphocytes
4303,16.8621865926858,cytotoxic T lymphocytes
4307,20.8820378639447,central memory T
4311,24.6177000459483,regulatory T
4314,31.9040246559532,tissue-resident memory T
4330,24.1152326400739,regulatory T
4342,24.9940171138178,central memory T
4347,19.0571378852819,cytotoxic T lymphocytes
4350,24.2934414695101,cytotoxic T lymphocytes
4354,23.2400556072431,regulatory T
4371,25.6230930140205,regulatory T
4379,24.8902848041562,regulatory T
4382,24.5001407238622,regulatory T
4389,20.0500590679508,cytotoxic T lymphocytes
4391,20.9420713850377,cytotoxic T lymphocytes
4396,24.1059204858337,regulatory T
4398,22.4628701593703,central memory T
4402,19.2251968212477,cytotoxic T lymphocytes
4407,24.0774947436014,regulatory T
4413,24.3644341853154,regulatory T
4418,25.4881290187067,regulatory T
4420,28.0261199596321,proliferative CD4 T
4427,24.3644341853154,regulatory T
4432,18.1159462639509,regulatory T
4439,24.1658310044476,regulatory T
4442,37.0024700533698,tissue-resident memory T
4445,25.7177946150381,regulatory T
4453,23.5016516592009,central memory T
4462,27.2087642313141,proliferative CD4 T
4468,17.556690717643,cytotoxic T lymphocytes
4473,23.0642376497799,regulatory T
4479,24.7390348676995,regulatory T
4483,15.296759743532,central memory T
4485,24.8496609504548,regulatory T
4486,27.7370157479859,proliferative CD4 T
4487,19.0477243836086,cytotoxic T lymphocytes
4497,23.8802177148283,regulatory T
4498,24.3644341853154,regulatory T
4508,23.9896790359683,regulatory T
4509,32.9524885947177,tissue-resident memory T
4522,24.4583643859554,regulatory T
4523,23.2400556072431,regulatory T
4524,25.2726680856279,regulatory T
4529,24.3644341853154,regulatory T
4530,24.7390348676995,regulatory T
4532,30.1565311578751,tissue-resident memory T
4541,28.1118716274187,proliferative CD4 T
4543,19.086877398874,central memory T
4552,24.1966307184802,regulatory T
4555,24.7390348676995,regulatory T
4556,21.302629563943,central memory T
4559,28.7359244382026,regulatory T
4566,25.1135649337505,regulatory T
4570,24.7390348676995,regulatory T
4573,23.9896790359683,regulatory T
4581,25.1135649337505,regulatory T
4584,22.883447373227,central memory T
4588,23.9896790359683,regulatory T
4592,25.109744827517,regulatory T
4593,17.9843267578285,cytotoxic T lymphocytes
4594,29.2929272151822,tissue-resident memory T
4601,22.1521453765128,regulatory T
4605,24.8364526359042,regulatory T
4610,19.4731628834973,cytotoxic T lymphocytes
4612,23.8139898488691,regulatory T
4616,24.0767571342286,regulatory T
4617,24.2089038563849,regulatory T
4621,23.614852960981,regulatory T
4622,24.0248654480506,regulatory T
4623,23.9896790359683,regulatory T
4624,19.5555053463742,cytotoxic T lymphocytes
4627,24.7196490132483,regulatory T
4633,24.6183907696615,regulatory T
4635,25.0362600415646,regulatory T
4638,18.5075124249427,cytotoxic T lymphocytes
4646,19.7197751395633,cytotoxic T lymphocytes
4657,21.5294279676312,central memory T
4662,25.1135649337505,regulatory T
4666,24.5045038068323,central memory T
4669,24.6878061805481,regulatory T
4680,25.0937977937515,regulatory T
4688,24.7390348676995,regulatory T
4691,25.1135649337505,regulatory T
4692,18.3621292296463,cytotoxic T lymphocytes
4696,30.7260948462921,tissue-resident memory T
4703,17.7783937378979,cytotoxic T lymphocytes
4705,18.3205554930318,cytotoxic T lymphocytes
4708,17.5309038852574,cytotoxic T lymphocytes
4715,24.0620794116194,regulatory T
4719,24.1665254221404,central memory T
4732,39.7482606381244,tissue-resident memory T
4735,23.9896790359683,regulatory T
4745,23.614852960981,regulatory T
