cell_id,branch_label
63458,cytotoxic T lymphocytes
63459,proliferative CD4 T
63460,cytotoxic T lymphocytes
63462,cytotoxic T lymphocytes
63463,intermediate T
63464,intermediate T
63466,cytotoxic T lymphocytes
63468,cytotoxic T lymphocytes
63469,tissue-resident memory T
63470,cytotoxic T lymphocytes
63474,cytotoxic T lymphocytes
63475,regulatory T
63479,tissue-resident memory T
63487,cytotoxic T lymphocytes
63491,cytotoxic T lymphocytes
63492,effector memory T
63495,cytotoxic T lymphocytes
63496,tissue-resident memory T
63497,intermediate T
63498,intermediate T
63503,tissue-resident memory T
63504,intermediate T
63508,tissue-resident memory T
63509,intermediate T
63510,intermediate T
63513,cytotoxic T lymphocytes
63514,naïve T
63519,naïve T
63521,cytotoxic T lymphocytes
63524,effector memory T
63526,regulatory T
63527,cytotoxic T lymphocytes
63531,effector memory T
63537,tissue-resident memory T
63541,effector memory T
63544,intermediate T
63548,cytotoxic T lymphocytes
63555,effector memory T
63556,cytotoxic T lymphocytes
63557,cytotoxic T lymphocytes
63558,cytotoxic T lymphocytes
63559,cytotoxic T lymphocytes
63561,effector memory T
63562,regulatory T
63565,naïve T
63566,cytotoxic T lymphocytes
63568,effector memory T
63571,cytotoxic T lymphocytes
63572,tissue-resident memory T
63576,cytotoxic T lymphocytes
63577,cytotoxic T lymphocytes
63578,cytotoxic T lymphocytes
63580,regulatory T
63581,regulatory T
63587,effector memory T
63595,tissue-resident memory T
63597,tissue-resident memory T
63598,naïve T
63599,cytotoxic T lymphocytes
63601,effector memory T
63603,cytotoxic T lymphocytes
63605,tissue-resident memory T
63606,cytotoxic T lymphocytes
63609,cytotoxic T lymphocytes
63612,effector memory T
63615,naïve T
63617,cytotoxic T lymphocytes
63622,tissue-resident memory T
63624,cytotoxic T lymphocytes
63625,cytotoxic T lymphocytes
63629,cytotoxic T lymphocytes
63632,tissue-resident memory T
63636,cytotoxic T lymphocytes
63638,cytotoxic T lymphocytes
63640,effector memory T
63642,cytotoxic T lymphocytes
63644,effector memory T
63645,tissue-resident memory T
63647,cytotoxic T lymphocytes
63652,effector memory T
63655,effector memory T
63658,intermediate T
63660,cytotoxic T lymphocytes
63664,cytotoxic T lymphocytes
63665,cytotoxic T lymphocytes
63670,naïve T
63671,intermediate T
63673,intermediate T
63675,cytotoxic T lymphocytes
63678,tissue-resident memory T
63681,effector memory T
63682,cytotoxic T lymphocytes
63684,intermediate T
63686,intermediate T
63693,cytotoxic T lymphocytes
63694,tissue-resident memory T
63696,effector memory T
63698,cytotoxic T lymphocytes
63703,effector memory T
63704,proliferative CD4 T
63705,intermediate T
63706,central memory T
63709,proliferative CD4 T
63713,cytotoxic T lymphocytes
63715,effector memory T
63717,cytotoxic T lymphocytes
63722,cytotoxic T lymphocytes
63723,intermediate T
63725,cytotoxic T lymphocytes
63726,intermediate T
63727,cytotoxic T lymphocytes
63730,tissue-resident memory T
63733,cytotoxic T lymphocytes
63736,intermediate T
63742,naïve T
63743,effector memory T
63745,proliferative CD4 T
63747,naïve T
63748,tissue-resident memory T
63752,cytotoxic T lymphocytes
63755,tissue-resident memory T
63760,intermediate T
63763,cytotoxic T lymphocytes
63766,effector memory T
63767,cytotoxic T lymphocytes
63768,effector memory T
63769,cytotoxic T lymphocytes
63770,cytotoxic T lymphocytes
63773,effector memory T
63781,effector memory T
63784,cytotoxic T lymphocytes
63785,cytotoxic T lymphocytes
63786,cytotoxic T lymphocytes
63789,tissue-resident memory T
63793,tissue-resident memory T
63796,cytotoxic T lymphocytes
63797,effector memory T
63798,cytotoxic T lymphocytes
63799,cytotoxic T lymphocytes
63802,effector memory T
63803,tissue-resident memory T
63804,cytotoxic T lymphocytes
63806,central memory T
63809,cytotoxic T lymphocytes
63813,cytotoxic T lymphocytes
63814,cytotoxic T lymphocytes
63815,intermediate T
63816,effector memory T
63818,intermediate T
63828,proliferative CD4 T
63836,cytotoxic T lymphocytes
63840,tissue-resident memory T
63841,intermediate T
63842,cytotoxic T lymphocytes
63847,cytotoxic T lymphocytes
63850,tissue-resident memory T
63851,cytotoxic T lymphocytes
63853,intermediate T
63855,intermediate T
63856,naïve T
63861,tissue-resident memory T
63869,effector memory T
63870,effector memory T
63872,cytotoxic T lymphocytes
63873,tissue-resident memory T
63874,regulatory T
63879,intermediate T
63881,intermediate T
63884,intermediate T
63885,effector memory T
63889,regulatory T
63893,effector memory T
63894,naïve T
63895,naïve T
63898,naïve T
63899,tissue-resident memory T
63904,cytotoxic T lymphocytes
63905,naïve T
63906,cytotoxic T lymphocytes
63907,cytotoxic T lymphocytes
63908,cytotoxic T lymphocytes
63909,cytotoxic T lymphocytes
63912,effector memory T
63917,naïve T
63918,naïve T
63921,effector memory T
63924,cytotoxic T lymphocytes
63926,cytotoxic T lymphocytes
63931,tissue-resident memory T
63932,cytotoxic T lymphocytes
63935,effector memory T
63938,cytotoxic T lymphocytes
63939,regulatory T
63943,tissue-resident memory T
63946,naïve T
63947,regulatory T
63948,cytotoxic T lymphocytes
63949,effector memory T
63950,naïve T
63951,intermediate T
63953,cytotoxic T lymphocytes
63954,cytotoxic T lymphocytes
63955,intermediate T
63957,intermediate T
63958,intermediate T
63959,tissue-resident memory T
63960,central memory T
63963,intermediate T
63965,cytotoxic T lymphocytes
63966,intermediate T
63967,cytotoxic T lymphocytes
63968,intermediate T
63969,effector memory T
63970,cytotoxic T lymphocytes
63971,effector memory T
63974,effector memory T
63975,cytotoxic T lymphocytes
63976,intermediate T
63977,effector memory T
63981,cytotoxic T lymphocytes
63984,effector memory T
63987,cytotoxic T lymphocytes
63989,cytotoxic T lymphocytes
63990,cytotoxic T lymphocytes
63991,cytotoxic T lymphocytes
63999,intermediate T
64000,central memory T
64002,tissue-resident memory T
64004,intermediate T
64005,cytotoxic T lymphocytes
64007,tissue-resident memory T
64012,intermediate T
64013,cytotoxic T lymphocytes
64014,effector memory T
64015,naïve T
64016,cytotoxic T lymphocytes
64017,intermediate T
64024,effector memory T
64025,effector memory T
64026,cytotoxic T lymphocytes
64028,effector memory T
64031,intermediate T
64039,intermediate T
64041,tissue-resident memory T
64042,intermediate T
64043,naïve T
64047,intermediate T
64048,intermediate T
64049,cytotoxic T lymphocytes
64051,regulatory T
64054,cytotoxic T lymphocytes
64057,intermediate T
64058,cytotoxic T lymphocytes
64059,naïve T
64060,intermediate T
64069,intermediate T
64071,cytotoxic T lymphocytes
64072,naïve T
64075,central memory T
64077,cytotoxic T lymphocytes
64078,intermediate T
64079,intermediate T
64086,intermediate T
64090,regulatory T
64093,cytotoxic T lymphocytes
64094,cytotoxic T lymphocytes
64101,cytotoxic T lymphocytes
64102,cytotoxic T lymphocytes
64103,cytotoxic T lymphocytes
64105,cytotoxic T lymphocytes
64106,intermediate T
64110,central memory T
64112,cytotoxic T lymphocytes
64116,naïve T
64119,intermediate T
64123,intermediate T
64124,cytotoxic T lymphocytes
64126,effector memory T
64128,cytotoxic T lymphocytes
64129,cytotoxic T lymphocytes
64132,cytotoxic T lymphocytes
64136,cytotoxic T lymphocytes
64137,central memory T
64141,effector memory T
64142,cytotoxic T lymphocytes
64143,effector memory T
64145,tissue-resident memory T
64146,regulatory T
64152,intermediate T
64153,effector memory T
64157,cytotoxic T lymphocytes
64160,cytotoxic T lymphocytes
64163,cytotoxic T lymphocytes
64165,effector memory T
64169,intermediate T
64172,naïve T
64173,tissue-resident memory T
64175,cytotoxic T lymphocytes
64179,cytotoxic T lymphocytes
64180,regulatory T
64181,cytotoxic T lymphocytes
64182,intermediate T
64183,cytotoxic T lymphocytes
64186,tissue-resident memory T
64188,effector memory T
64189,effector memory T
64194,effector memory T
64205,cytotoxic T lymphocytes
64212,intermediate T
64213,cytotoxic T lymphocytes
64215,cytotoxic T lymphocytes
64216,intermediate T
64217,intermediate T
64219,naïve T
64221,cytotoxic T lymphocytes
64223,cytotoxic T lymphocytes
64225,cytotoxic T lymphocytes
64238,effector memory T
64239,tissue-resident memory T
64241,tissue-resident memory T
64244,effector memory T
64247,cytotoxic T lymphocytes
64249,cytotoxic T lymphocytes
64250,cytotoxic T lymphocytes
64251,effector memory T
64252,effector memory T
64259,cytotoxic T lymphocytes
64266,cytotoxic T lymphocytes
64269,effector memory T
64270,tissue-resident memory T
64271,effector memory T
64272,intermediate T
64276,cytotoxic T lymphocytes
64277,cytotoxic T lymphocytes
64278,intermediate T
64282,intermediate T
64285,cytotoxic T lymphocytes
64286,cytotoxic T lymphocytes
64287,regulatory T
64289,intermediate T
64295,intermediate T
64296,cytotoxic T lymphocytes
64297,tissue-resident memory T
64298,tissue-resident memory T
64299,cytotoxic T lymphocytes
64300,cytotoxic T lymphocytes
64303,cytotoxic T lymphocytes
64304,central memory T
64305,cytotoxic T lymphocytes
64308,tissue-resident memory T
64309,cytotoxic T lymphocytes
64310,cytotoxic T lymphocytes
64311,cytotoxic T lymphocytes
64315,effector memory T
64316,cytotoxic T lymphocytes
64318,effector memory T
64319,cytotoxic T lymphocytes
64321,proliferative CD4 T
64322,cytotoxic T lymphocytes
64328,intermediate T
64329,intermediate T
64330,naïve T
64331,cytotoxic T lymphocytes
64333,cytotoxic T lymphocytes
64334,cytotoxic T lymphocytes
64335,cytotoxic T lymphocytes
64337,cytotoxic T lymphocytes
64338,cytotoxic T lymphocytes
64342,cytotoxic T lymphocytes
64346,intermediate T
64347,tissue-resident memory T
64348,naïve T
64350,naïve T
64352,proliferative CD4 T
64354,tissue-resident memory T
64355,cytotoxic T lymphocytes
64356,intermediate T
64358,intermediate T
64363,naïve T
64364,cytotoxic T lymphocytes
64366,cytotoxic T lymphocytes
64367,cytotoxic T lymphocytes
64369,naïve T
64371,intermediate T
64373,tissue-resident memory T
64374,intermediate T
64376,cytotoxic T lymphocytes
64379,cytotoxic T lymphocytes
64380,cytotoxic T lymphocytes
64388,cytotoxic T lymphocytes
64390,cytotoxic T lymphocytes
64391,intermediate T
64393,naïve T
64396,effector memory T
64397,cytotoxic T lymphocytes
64403,intermediate T
64404,cytotoxic T lymphocytes
64410,cytotoxic T lymphocytes
64411,effector memory T
64413,intermediate T
64415,naïve T
64417,intermediate T
64421,proliferative CD4 T
64425,effector memory T
64428,cytotoxic T lymphocytes
64433,cytotoxic T lymphocytes
64439,tissue-resident memory T
64440,intermediate T
64443,cytotoxic T lymphocytes
64444,cytotoxic T lymphocytes
64445,intermediate T
64446,intermediate T
64447,intermediate T
64448,cytotoxic T lymphocytes
64449,cytotoxic T lymphocytes
64450,proliferative CD4 T
64455,tissue-resident memory T
64457,effector memory T
64461,cytotoxic T lymphocytes
64462,naïve T
64463,intermediate T
64464,cytotoxic T lymphocytes
64468,tissue-resident memory T
64471,intermediate T
64474,effector memory T
64477,cytotoxic T lymphocytes
64478,effector memory T
64482,naïve T
64483,tissue-resident memory T
64485,intermediate T
64486,cytotoxic T lymphocytes
64487,central memory T
64491,intermediate T
64493,cytotoxic T lymphocytes
64494,cytotoxic T lymphocytes
64495,naïve T
64497,cytotoxic T lymphocytes
64498,effector memory T
64502,cytotoxic T lymphocytes
64503,intermediate T
64504,cytotoxic T lymphocytes
64510,cytotoxic T lymphocytes
64512,cytotoxic T lymphocytes
64514,cytotoxic T lymphocytes
64516,intermediate T
64518,regulatory T
64519,intermediate T
64520,cytotoxic T lymphocytes
64524,cytotoxic T lymphocytes
64528,proliferative CD4 T
64529,cytotoxic T lymphocytes
64534,cytotoxic T lymphocytes
64539,cytotoxic T lymphocytes
64542,cytotoxic T lymphocytes
64543,cytotoxic T lymphocytes
64545,tissue-resident memory T
64547,effector memory T
64551,tissue-resident memory T
64554,intermediate T
64556,intermediate T
64557,effector memory T
64560,cytotoxic T lymphocytes
64562,intermediate T
64565,effector memory T
64566,cytotoxic T lymphocytes
64569,naïve T
64570,regulatory T
64571,regulatory T
64572,tissue-resident memory T
64573,cytotoxic T lymphocytes
64574,naïve T
64578,cytotoxic T lymphocytes
64579,cytotoxic T lymphocytes
64580,intermediate T
64585,cytotoxic T lymphocytes
64587,intermediate T
64589,cytotoxic T lymphocytes
64590,intermediate T
64592,tissue-resident memory T
64593,intermediate T
64597,cytotoxic T lymphocytes
64599,cytotoxic T lymphocytes
64603,cytotoxic T lymphocytes
64604,tissue-resident memory T
64605,cytotoxic T lymphocytes
64607,cytotoxic T lymphocytes
64609,effector memory T
64615,effector memory T
64616,intermediate T
64617,cytotoxic T lymphocytes
64623,effector memory T
64624,intermediate T
64626,tissue-resident memory T
64628,tissue-resident memory T
64633,cytotoxic T lymphocytes
64635,tissue-resident memory T
64638,intermediate T
64643,cytotoxic T lymphocytes
64645,intermediate T
64647,effector memory T
64650,tissue-resident memory T
64651,effector memory T
64654,cytotoxic T lymphocytes
64660,intermediate T
64664,proliferative CD4 T
64665,cytotoxic T lymphocytes
64668,naïve T
64672,intermediate T
64673,cytotoxic T lymphocytes
64674,effector memory T
64676,intermediate T
64677,intermediate T
64681,regulatory T
64682,tissue-resident memory T
64687,cytotoxic T lymphocytes
64689,naïve T
64695,cytotoxic T lymphocytes
64696,intermediate T
64697,cytotoxic T lymphocytes
64699,regulatory T
64701,cytotoxic T lymphocytes
64704,tissue-resident memory T
64706,cytotoxic T lymphocytes
64707,effector memory T
64708,intermediate T
64709,cytotoxic T lymphocytes
64711,effector memory T
64719,proliferative CD4 T
64722,cytotoxic T lymphocytes
64723,intermediate T
64724,effector memory T
64728,tissue-resident memory T
64730,intermediate T
64735,cytotoxic T lymphocytes
64741,cytotoxic T lymphocytes
64742,naïve T
64745,cytotoxic T lymphocytes
64748,cytotoxic T lymphocytes
64758,cytotoxic T lymphocytes
64761,effector memory T
64767,intermediate T
64770,naïve T
64783,regulatory T
64784,intermediate T
64786,cytotoxic T lymphocytes
64787,intermediate T
64789,cytotoxic T lymphocytes
64790,intermediate T
64791,intermediate T
64792,cytotoxic T lymphocytes
64794,tissue-resident memory T
64795,cytotoxic T lymphocytes
64796,cytotoxic T lymphocytes
64797,naïve T
64799,cytotoxic T lymphocytes
64804,intermediate T
64806,cytotoxic T lymphocytes
64808,cytotoxic T lymphocytes
64811,cytotoxic T lymphocytes
64816,intermediate T
64818,intermediate T
64819,cytotoxic T lymphocytes
64822,cytotoxic T lymphocytes
64823,intermediate T
64825,effector memory T
64828,tissue-resident memory T
64829,proliferative CD4 T
64830,central memory T
64833,central memory T
64836,intermediate T
64838,effector memory T
64841,intermediate T
64843,cytotoxic T lymphocytes
64845,intermediate T
64847,cytotoxic T lymphocytes
64849,cytotoxic T lymphocytes
64850,cytotoxic T lymphocytes
64851,cytotoxic T lymphocytes
64853,intermediate T
64856,cytotoxic T lymphocytes
64858,tissue-resident memory T
64859,intermediate T
64860,naïve T
64862,tissue-resident memory T
64866,tissue-resident memory T
64867,effector memory T
64872,central memory T
64876,cytotoxic T lymphocytes
64877,tissue-resident memory T
64878,intermediate T
64879,intermediate T
64881,cytotoxic T lymphocytes
64883,tissue-resident memory T
64887,intermediate T
64890,tissue-resident memory T
64902,tissue-resident memory T
64907,intermediate T
64912,tissue-resident memory T
64915,cytotoxic T lymphocytes
64916,tissue-resident memory T
64921,cytotoxic T lymphocytes
64923,cytotoxic T lymphocytes
64925,cytotoxic T lymphocytes
64928,intermediate T
64931,naïve T
64935,cytotoxic T lymphocytes
64938,effector memory T
64939,intermediate T
64945,effector memory T
64951,intermediate T
64955,cytotoxic T lymphocytes
64964,tissue-resident memory T
64968,cytotoxic T lymphocytes
64970,cytotoxic T lymphocytes
64972,intermediate T
64975,cytotoxic T lymphocytes
64978,intermediate T
64979,cytotoxic T lymphocytes
64981,tissue-resident memory T
64983,intermediate T
64988,intermediate T
64994,intermediate T
64997,cytotoxic T lymphocytes
64998,tissue-resident memory T
65002,cytotoxic T lymphocytes
65004,cytotoxic T lymphocytes
65006,cytotoxic T lymphocytes
65007,cytotoxic T lymphocytes
65008,tissue-resident memory T
65010,naïve T
65011,cytotoxic T lymphocytes
65012,intermediate T
65013,intermediate T
65014,naïve T
65015,cytotoxic T lymphocytes
65020,tissue-resident memory T
65024,cytotoxic T lymphocytes
65025,cytotoxic T lymphocytes
65030,intermediate T
65033,cytotoxic T lymphocytes
65035,cytotoxic T lymphocytes
65037,intermediate T
65041,cytotoxic T lymphocytes
65043,effector memory T
65044,intermediate T
65050,cytotoxic T lymphocytes
65051,cytotoxic T lymphocytes
65052,cytotoxic T lymphocytes
65055,intermediate T
65056,cytotoxic T lymphocytes
65058,cytotoxic T lymphocytes
65064,naïve T
65067,naïve T
65068,effector memory T
65070,naïve T
65071,regulatory T
65072,intermediate T
65074,regulatory T
65075,proliferative CD4 T
65076,effector memory T
65077,cytotoxic T lymphocytes
65079,effector memory T
65080,intermediate T
65083,cytotoxic T lymphocytes
65084,regulatory T
65085,intermediate T
65086,tissue-resident memory T
65091,intermediate T
65093,tissue-resident memory T
65094,regulatory T
65098,cytotoxic T lymphocytes
65099,cytotoxic T lymphocytes
65102,naïve T
65104,naïve T
65106,intermediate T
65110,cytotoxic T lymphocytes
65111,intermediate T
65113,tissue-resident memory T
65115,cytotoxic T lymphocytes
65117,cytotoxic T lymphocytes
65118,intermediate T
65121,regulatory T
65122,intermediate T
65126,cytotoxic T lymphocytes
65127,cytotoxic T lymphocytes
65128,naïve T
65134,cytotoxic T lymphocytes
65136,intermediate T
65137,intermediate T
65139,cytotoxic T lymphocytes
65140,effector memory T
65141,tissue-resident memory T
65142,regulatory T
65143,intermediate T
65145,effector memory T
65146,central memory T
65147,intermediate T
65148,effector memory T
65151,tissue-resident memory T
65154,tissue-resident memory T
65155,tissue-resident memory T
65156,intermediate T
65157,cytotoxic T lymphocytes
65162,central memory T
65164,regulatory T
65165,cytotoxic T lymphocytes
65168,central memory T
65169,intermediate T
65172,intermediate T
65174,proliferative CD4 T
65177,cytotoxic T lymphocytes
65178,effector memory T
65180,intermediate T
65182,cytotoxic T lymphocytes
65183,regulatory T
65184,cytotoxic T lymphocytes
65190,cytotoxic T lymphocytes
65193,effector memory T
65196,cytotoxic T lymphocytes
65200,tissue-resident memory T
65206,tissue-resident memory T
65207,effector memory T
65213,cytotoxic T lymphocytes
65216,effector memory T
65217,cytotoxic T lymphocytes
65218,proliferative CD4 T
65219,tissue-resident memory T
65221,intermediate T
65222,intermediate T
65228,naïve T
65229,intermediate T
65230,cytotoxic T lymphocytes
65232,naïve T
65233,cytotoxic T lymphocytes
65239,effector memory T
65244,cytotoxic T lymphocytes
65245,naïve T
65246,effector memory T
65247,tissue-resident memory T
65248,central memory T
65249,intermediate T
65251,effector memory T
65256,tissue-resident memory T
65257,intermediate T
65259,effector memory T
65264,tissue-resident memory T
65267,cytotoxic T lymphocytes
65268,naïve T
65270,effector memory T
65273,naïve T
65274,tissue-resident memory T
65277,tissue-resident memory T
65279,effector memory T
65292,cytotoxic T lymphocytes
65305,cytotoxic T lymphocytes
65306,tissue-resident memory T
65308,cytotoxic T lymphocytes
65310,regulatory T
65312,intermediate T
65313,cytotoxic T lymphocytes
65314,regulatory T
65318,effector memory T
65319,naïve T
65320,cytotoxic T lymphocytes
65321,cytotoxic T lymphocytes
65322,tissue-resident memory T
65323,naïve T
65324,effector memory T
65326,naïve T
65327,naïve T
65328,intermediate T
65331,intermediate T
65332,cytotoxic T lymphocytes
65333,tissue-resident memory T
65338,intermediate T
65339,cytotoxic T lymphocytes
65342,regulatory T
65344,cytotoxic T lymphocytes
65345,intermediate T
65348,intermediate T
65349,effector memory T
65351,cytotoxic T lymphocytes
65353,effector memory T
65354,regulatory T
65355,central memory T
65356,tissue-resident memory T
65358,cytotoxic T lymphocytes
65359,cytotoxic T lymphocytes
65360,effector memory T
65364,cytotoxic T lymphocytes
65368,intermediate T
65373,cytotoxic T lymphocytes
65374,cytotoxic T lymphocytes
65375,cytotoxic T lymphocytes
65377,naïve T
65379,cytotoxic T lymphocytes
65380,cytotoxic T lymphocytes
65381,tissue-resident memory T
65384,intermediate T
65385,effector memory T
65389,cytotoxic T lymphocytes
65390,effector memory T
65391,effector memory T
65392,tissue-resident memory T
65393,cytotoxic T lymphocytes
65401,cytotoxic T lymphocytes
65408,intermediate T
65409,tissue-resident memory T
65414,cytotoxic T lymphocytes
65416,cytotoxic T lymphocytes
65418,cytotoxic T lymphocytes
65421,cytotoxic T lymphocytes
65422,cytotoxic T lymphocytes
65425,tissue-resident memory T
65430,intermediate T
65433,tissue-resident memory T
65434,effector memory T
65437,naïve T
65438,cytotoxic T lymphocytes
65442,cytotoxic T lymphocytes
65447,intermediate T
65455,cytotoxic T lymphocytes
65456,naïve T
65462,cytotoxic T lymphocytes
65467,cytotoxic T lymphocytes
65468,cytotoxic T lymphocytes
65470,cytotoxic T lymphocytes
65471,cytotoxic T lymphocytes
65472,cytotoxic T lymphocytes
65474,effector memory T
65475,cytotoxic T lymphocytes
65479,intermediate T
65483,tissue-resident memory T
65489,cytotoxic T lymphocytes
65494,cytotoxic T lymphocytes
65496,tissue-resident memory T
65504,cytotoxic T lymphocytes
65508,tissue-resident memory T
65510,tissue-resident memory T
65514,cytotoxic T lymphocytes
65516,cytotoxic T lymphocytes
65517,cytotoxic T lymphocytes
65518,intermediate T
65520,naïve T
65522,tissue-resident memory T
65524,cytotoxic T lymphocytes
65525,effector memory T
65527,central memory T
65528,cytotoxic T lymphocytes
65529,cytotoxic T lymphocytes
65530,intermediate T
65532,effector memory T
65533,effector memory T
65536,effector memory T
65537,cytotoxic T lymphocytes
65538,tissue-resident memory T
65540,intermediate T
65543,effector memory T
65544,cytotoxic T lymphocytes
65545,cytotoxic T lymphocytes
65546,tissue-resident memory T
65548,cytotoxic T lymphocytes
65549,cytotoxic T lymphocytes
65554,regulatory T
65555,intermediate T
65557,naïve T
65560,tissue-resident memory T
65561,intermediate T
65564,cytotoxic T lymphocytes
65566,intermediate T
65572,naïve T
65573,regulatory T
65574,effector memory T
65575,cytotoxic T lymphocytes
65576,naïve T
65584,intermediate T
65585,intermediate T
65586,effector memory T
65587,cytotoxic T lymphocytes
65588,effector memory T
65589,naïve T
65590,cytotoxic T lymphocytes
65592,intermediate T
65598,intermediate T
65600,cytotoxic T lymphocytes
65601,naïve T
65602,cytotoxic T lymphocytes
65609,regulatory T
65612,cytotoxic T lymphocytes
65614,intermediate T
65616,cytotoxic T lymphocytes
65621,intermediate T
65623,cytotoxic T lymphocytes
65624,regulatory T
65627,intermediate T
65628,effector memory T
65629,naïve T
65631,cytotoxic T lymphocytes
65633,naïve T
65641,cytotoxic T lymphocytes
65642,intermediate T
65646,tissue-resident memory T
65649,effector memory T
65652,cytotoxic T lymphocytes
65655,cytotoxic T lymphocytes
65663,cytotoxic T lymphocytes
65664,naïve T
65665,cytotoxic T lymphocytes
65666,cytotoxic T lymphocytes
65670,cytotoxic T lymphocytes
65675,cytotoxic T lymphocytes
65676,regulatory T
65679,intermediate T
65680,cytotoxic T lymphocytes
65681,intermediate T
65683,tissue-resident memory T
65684,cytotoxic T lymphocytes
65686,naïve T
65693,cytotoxic T lymphocytes
65694,naïve T
65696,cytotoxic T lymphocytes
65698,cytotoxic T lymphocytes
65701,cytotoxic T lymphocytes
65702,cytotoxic T lymphocytes
65706,tissue-resident memory T
65710,intermediate T
65712,tissue-resident memory T
65715,cytotoxic T lymphocytes
65717,tissue-resident memory T
65718,intermediate T
65721,cytotoxic T lymphocytes
65722,cytotoxic T lymphocytes
65723,intermediate T
65724,cytotoxic T lymphocytes
65728,cytotoxic T lymphocytes
65729,cytotoxic T lymphocytes
65731,tissue-resident memory T
65734,cytotoxic T lymphocytes
65735,cytotoxic T lymphocytes
65736,cytotoxic T lymphocytes
65743,effector memory T
65744,cytotoxic T lymphocytes
65746,intermediate T
65748,cytotoxic T lymphocytes
65749,cytotoxic T lymphocytes
65750,naïve T
65752,intermediate T
65753,intermediate T
65754,cytotoxic T lymphocytes
65757,tissue-resident memory T
65760,intermediate T
65762,cytotoxic T lymphocytes
65763,tissue-resident memory T
65769,cytotoxic T lymphocytes
65770,effector memory T
65772,cytotoxic T lymphocytes
65774,cytotoxic T lymphocytes
65779,tissue-resident memory T
65781,cytotoxic T lymphocytes
65786,central memory T
65787,cytotoxic T lymphocytes
65788,cytotoxic T lymphocytes
65792,proliferative CD4 T
65793,cytotoxic T lymphocytes
65795,cytotoxic T lymphocytes
65796,naïve T
65797,cytotoxic T lymphocytes
65798,intermediate T
65799,intermediate T
65800,cytotoxic T lymphocytes
65802,intermediate T
65804,tissue-resident memory T
65805,naïve T
65807,cytotoxic T lymphocytes
65808,naïve T
65812,regulatory T
65814,cytotoxic T lymphocytes
65815,cytotoxic T lymphocytes
65817,cytotoxic T lymphocytes
65820,cytotoxic T lymphocytes
65821,effector memory T
65824,naïve T
65825,naïve T
65826,naïve T
65831,cytotoxic T lymphocytes
65832,cytotoxic T lymphocytes
65834,cytotoxic T lymphocytes
65835,cytotoxic T lymphocytes
65837,effector memory T
65840,naïve T
65842,naïve T
65845,cytotoxic T lymphocytes
65846,effector memory T
65847,cytotoxic T lymphocytes
65849,intermediate T
65850,cytotoxic T lymphocytes
65853,cytotoxic T lymphocytes
65857,intermediate T
65859,cytotoxic T lymphocytes
65860,cytotoxic T lymphocytes
65861,effector memory T
65863,regulatory T
65865,naïve T
65868,cytotoxic T lymphocytes
65870,cytotoxic T lymphocytes
65871,central memory T
65872,intermediate T
65873,cytotoxic T lymphocytes
65875,proliferative CD4 T
65878,intermediate T
65884,intermediate T
65886,cytotoxic T lymphocytes
65887,cytotoxic T lymphocytes
65892,cytotoxic T lymphocytes
65893,regulatory T
65896,cytotoxic T lymphocytes
65900,cytotoxic T lymphocytes
65903,regulatory T
65904,cytotoxic T lymphocytes
65905,cytotoxic T lymphocytes
65909,effector memory T
65910,cytotoxic T lymphocytes
65912,effector memory T
65913,cytotoxic T lymphocytes
65916,cytotoxic T lymphocytes
65917,cytotoxic T lymphocytes
65918,tissue-resident memory T
65919,intermediate T
65922,intermediate T
65928,tissue-resident memory T
65929,cytotoxic T lymphocytes
65930,effector memory T
65934,naïve T
65935,central memory T
65936,naïve T
65937,effector memory T
65941,intermediate T
65942,tissue-resident memory T
65947,intermediate T
65951,effector memory T
65952,cytotoxic T lymphocytes
65953,intermediate T
65956,intermediate T
65957,intermediate T
65958,cytotoxic T lymphocytes
65959,regulatory T
65961,effector memory T
65962,tissue-resident memory T
65963,intermediate T
65965,cytotoxic T lymphocytes
65967,cytotoxic T lymphocytes
65970,effector memory T
65971,intermediate T
65974,naïve T
65975,regulatory T
65976,cytotoxic T lymphocytes
65978,cytotoxic T lymphocytes
65980,effector memory T
65981,cytotoxic T lymphocytes
65984,tissue-resident memory T
65985,effector memory T
65989,intermediate T
65991,effector memory T
65995,tissue-resident memory T
65996,cytotoxic T lymphocytes
65997,cytotoxic T lymphocytes
66001,effector memory T
66004,intermediate T
66007,tissue-resident memory T
66008,tissue-resident memory T
66009,naïve T
66014,tissue-resident memory T
66016,cytotoxic T lymphocytes
66017,intermediate T
66019,effector memory T
66021,cytotoxic T lymphocytes
66025,intermediate T
66027,cytotoxic T lymphocytes
66028,tissue-resident memory T
66029,naïve T
66031,intermediate T
66032,cytotoxic T lymphocytes
66039,intermediate T
66040,regulatory T
66041,effector memory T
66042,naïve T
66044,intermediate T
66046,intermediate T
66047,intermediate T
66048,cytotoxic T lymphocytes
66050,intermediate T
66053,cytotoxic T lymphocytes
66054,cytotoxic T lymphocytes
66057,cytotoxic T lymphocytes
66058,effector memory T
66075,cytotoxic T lymphocytes
66077,naïve T
66078,regulatory T
66081,naïve T
66082,cytotoxic T lymphocytes
66086,regulatory T
66088,tissue-resident memory T
66089,intermediate T
66091,regulatory T
66092,intermediate T
66093,intermediate T
66094,effector memory T
66095,effector memory T
66096,regulatory T
66100,naïve T
66105,central memory T
66107,cytotoxic T lymphocytes
66109,intermediate T
